22003,530,2,10504,'4.99','2007-03-01 09:39:21.996577'
22004,530,1,11326,'0.99','2007-03-02 15:02:55.996577'
22005,530,1,12220,'4.99','2007-03-18 01:18:28.996577'
22006,530,1,12387,'2.99','2007-03-18 07:14:50.996577'
22007,530,1,12649,'4.99','2007-03-18 17:00:13.996577'
22008,530,1,13998,'5.99','2007-03-20 18:21:04.996577'
22009,530,2,14707,'5.99','2007-03-21 19:34:55.996577'
22010,530,2,15066,'0.99','2007-03-22 09:17:32.996577'
22011,531,2,10920,'4.99','2007-03-02 00:42:36.996577'
22012,531,1,10941,'5.99','2007-03-02 01:39:59.996577'
22013,531,2,11026,'4.99','2007-03-02 04:14:31.996577'
22014,531,1,11265,'10.99','2007-03-02 12:34:08.996577'
22015,531,1,11666,'2.99','2007-03-17 04:13:36.996577'
22016,531,1,12923,'2.99','2007-03-19 03:18:46.996577'
22017,531,2,13300,'8.99','2007-03-19 17:15:22.996577'
22018,531,2,15360,'0.99','2007-03-22 20:05:17.996577'
22019,532,2,10286,'6.99','2007-03-01 02:04:24.996577'
22020,532,2,10712,'5.99','2007-03-01 17:16:22.996577'
22021,532,1,10945,'5.99','2007-03-02 01:48:49.996577'
22022,532,2,11251,'2.99','2007-03-02 12:09:15.996577'
22023,532,2,11318,'4.99','2007-03-02 14:37:37.996577'
22024,532,2,12061,'3.99','2007-03-17 19:42:01.996577'
22025,532,2,12295,'5.99','2007-03-18 03:44:12.996577'
22026,532,2,13038,'4.99','2007-03-19 07:23:42.996577'
22027,532,1,13192,'8.99','2007-03-19 12:58:32.996577'
22028,532,1,13254,'4.99','2007-03-19 15:22:27.996577'
22029,532,1,13908,'4.99','2007-03-20 14:50:06.996577'
22030,532,2,15180,'0.99','2007-03-22 14:11:23.996577'
22031,532,2,15414,'1.99','2007-03-22 22:12:20.996577'
22032,532,1,16014,'5.99','2007-03-23 19:46:57.996577'
22033,533,1,10380,'2.99','2007-03-01 05:03:02.996577'
22034,533,1,10614,'6.99','2007-03-01 13:25:26.996577'
22035,533,2,11524,'7.99','2007-03-16 22:39:21.996577'
22036,533,1,11758,'8.99','2007-03-17 08:01:28.996577'
22037,533,1,11918,'2.99','2007-03-17 14:37:08.996577'
22038,533,1,12602,'0.99','2007-03-18 15:18:16.996577'
22039,533,1,12655,'6.99','2007-03-18 17:26:10.996577'
22040,533,1,14263,'7.99','2007-03-21 04:36:41.996577'
22041,533,1,14800,'4.99','2007-03-21 23:14:44.996577'
22042,533,2,16006,'0.99','2007-03-23 19:29:35.996577'
22043,534,2,10465,'5.99','2007-03-01 08:13:51.996577'
22044,534,2,10725,'6.99','2007-03-01 17:39:30.996577'
22045,534,1,10796,'0.99','2007-03-01 20:25:07.996577'
22046,534,2,11180,'5.99','2007-03-02 09:22:56.996577'
22047,534,2,12305,'2.99','2007-03-18 04:14:55.996577'
22048,534,1,12691,'5.99','2007-03-18 18:36:12.996577'
22049,534,2,12798,'4.99','2007-03-18 22:52:59.996577'
22050,534,2,13294,'0.99','2007-03-19 17:05:01.996577'
22051,534,2,14816,'1.99','2007-03-21 23:44:17.996577'
22052,535,2,10322,'5.99','2007-03-01 03:12:39.996577'
22053,535,2,10353,'3.99','2007-03-01 04:14:59.996577'
22054,535,2,11736,'8.99','2007-03-17 07:09:21.996577'
22055,535,1,11855,'7.99','2007-03-17 12:11:33.996577'
22056,535,2,12168,'2.99','2007-03-17 23:32:18.996577'
22057,535,1,12233,'0.99','2007-03-18 01:45:20.996577'
22058,535,2,12673,'4.99','2007-03-18 17:50:22.996577'
22059,535,1,12732,'0.99','2007-03-18 20:26:16.996577'
22060,535,2,12750,'1.99','2007-03-18 21:01:05.996577'
22061,535,1,13631,'4.99','2007-03-20 05:36:03.996577'
22062,535,1,13852,'0.99','2007-03-20 13:13:49.996577'
22063,535,1,14522,'4.99','2007-03-21 13:30:00.996577'
22064,535,2,15075,'5.99','2007-03-22 09:33:18.996577'
22065,535,1,15287,'6.99','2007-03-22 17:48:03.996577'
22066,535,1,16017,'0.99','2007-03-23 19:55:37.996577'
22067,536,1,11473,'6.99','2007-03-02 20:20:29.996577'
22068,536,1,11826,'2.99','2007-03-17 11:12:12.996577'
22069,536,2,11977,'4.99','2007-03-17 16:29:41.996577'
22070,536,2,12052,'8.99','2007-03-17 19:25:28.996577'
22071,536,2,13505,'4.99','2007-03-20 00:34:23.996577'
22072,536,1,15130,'7.99','2007-03-22 11:32:58.996577'
22073,536,1,15978,'8.99','2007-03-23 18:36:44.996577'
22074,536,1,15979,'0.99','2007-03-23 18:36:52.996577'
22075,537,2,12984,'4.99','2007-03-19 05:35:17.996577'
22076,537,2,13885,'4.99','2007-03-20 14:00:35.996577'
22077,537,1,14010,'4.99','2007-03-20 18:58:12.996577'
22078,537,2,14506,'0.99','2007-03-21 13:00:53.996577'
22079,537,1,14670,'0.99','2007-03-21 18:22:37.996577'
22080,537,1,15149,'2.99','2007-03-22 12:36:32.996577'
22081,537,1,15832,'8.99','2007-03-23 13:50:01.996577'
22082,538,2,10701,'3.99','2007-03-01 16:56:43.996577'
22083,538,1,10732,'5.99','2007-03-01 17:53:44.996577'
22084,538,1,10962,'4.99','2007-03-02 02:16:39.996577'
22085,538,2,12089,'5.99','2007-03-17 20:48:55.996577'
22086,538,1,13544,'1.99','2007-03-20 02:12:52.996577'
22087,538,2,13770,'4.99','2007-03-20 10:14:20.996577'
22088,538,2,14572,'2.99','2007-03-21 15:12:57.996577'
22089,538,1,14591,'0.99','2007-03-21 15:58:35.996577'
22090,538,1,15343,'6.99','2007-03-22 19:29:51.996577'
22091,539,2,10922,'3.99','2007-03-02 00:43:06.996577'
22092,539,1,12848,'2.99','2007-03-19 00:33:37.996577'
22093,539,2,13615,'2.99','2007-03-20 04:57:19.996577'
22094,539,2,13778,'5.99','2007-03-20 10:32:10.996577'
22095,539,1,15356,'2.99','2007-03-22 19:52:45.996577'
22096,540,1,10924,'8.99','2007-03-02 00:48:45.996577'
22097,540,1,11198,'3.99','2007-03-02 10:13:41.996577'
22098,540,2,11324,'4.99','2007-03-02 14:59:43.996577'
22099,540,2,11432,'6.99','2007-03-02 18:38:27.996577'
22100,540,2,12058,'8.99','2007-03-17 19:36:07.996577'
22101,540,2,12201,'4.99','2007-03-18 00:42:32.996577'
22102,540,1,12300,'6.99','2007-03-18 04:04:40.996577'
22103,540,2,14910,'0.99','2007-03-22 03:19:18.996577'
22104,540,2,15079,'2.99','2007-03-22 09:38:22.996577'
22105,540,2,15953,'3.99','2007-03-23 17:42:12.996577'
22106,541,1,10306,'5.99','2007-03-01 02:47:44.996577'
22107,541,2,11273,'0.99','2007-03-02 12:49:21.996577'
22108,541,1,12306,'4.99','2007-03-18 04:16:21.996577'
22109,541,2,12395,'4.99','2007-03-18 07:34:56.996577'
22110,541,1,12894,'7.99','2007-03-19 02:17:54.996577'
22111,541,2,13239,'4.99','2007-03-19 14:50:39.996577'
22112,541,2,13640,'0.99','2007-03-20 05:51:19.996577'
22113,541,2,14938,'6.99','2007-03-22 04:21:05.996577'
22114,541,1,15071,'4.99','2007-03-22 09:27:09.996577'
22115,541,2,15141,'3.99','2007-03-22 12:10:15.996577'
22116,541,1,15223,'1.99','2007-03-22 15:42:05.996577'
22117,541,1,15421,'0.99','2007-03-22 22:25:03.996577'
22118,541,2,15924,'1.99','2007-03-23 16:37:25.996577'
22119,542,1,10280,'4.99','2007-03-01 01:55:41.996577'
22120,542,2,11583,'0.99','2007-03-17 00:36:39.996577'
22121,542,2,11903,'2.99','2007-03-17 14:06:11.996577'
22122,542,1,12819,'0.99','2007-03-18 23:33:31.996577'
22123,542,1,13447,'0.99','2007-03-19 22:38:02.996577'
22124,542,2,14982,'9.99','2007-03-22 05:49:21.996577'
22125,543,2,10257,'0.99','2007-03-01 01:18:09.996577'
22126,543,1,10520,'4.99','2007-03-01 10:14:24.996577'
22127,543,2,11241,'9.99','2007-03-02 11:57:50.996577'
22128,543,1,11681,'2.99','2007-03-17 04:41:56.996577'
22129,543,1,13187,'0.99','2007-03-19 12:53:14.996577'
22130,543,2,15281,'1.99','2007-03-22 17:38:52.996577'
22131,543,1,15785,'1.99','2007-03-23 12:14:53.996577'
22132,544,1,10735,'0.99','2007-03-01 17:58:11.996577'
22133,544,1,11401,'3.99','2007-03-02 17:33:32.996577'
22134,544,2,11766,'2.99','2007-03-17 08:27:06.996577'
22135,544,2,12640,'3.99','2007-03-18 16:43:15.996577'
22136,544,2,14142,'4.99','2007-03-21 00:36:09.996577'
22137,544,1,14498,'4.99','2007-03-21 12:39:10.996577'
22138,544,2,14651,'8.99','2007-03-21 17:59:35.996577'
22139,544,1,14981,'2.99','2007-03-22 05:47:31.996577'
22140,544,1,15219,'6.99','2007-03-22 15:28:57.996577'
22141,544,1,15605,'4.99','2007-03-23 05:17:13.996577'
22142,545,2,10931,'2.99','2007-03-02 01:13:25.996577'
22143,545,2,11760,'2.99','2007-03-17 08:12:48.996577'
22144,545,1,12098,'4.99','2007-03-17 21:06:57.996577'
22145,545,1,12349,'2.99','2007-03-18 05:52:08.996577'
22146,545,2,12667,'10.99','2007-03-18 17:40:11.996577'
22147,545,1,12800,'2.99','2007-03-18 22:55:37.996577'
22148,545,1,13595,'4.99','2007-03-20 04:22:53.996577'
22149,545,1,15585,'0.99','2007-03-23 04:23:48.996577'
22150,545,2,15998,'4.99','2007-03-23 19:09:35.996577'
22151,546,2,10370,'0.99','2007-03-01 04:46:30.996577'
22152,546,2,11352,'5.99','2007-03-02 15:58:05.996577'
22153,546,1,11797,'4.99','2007-03-17 09:45:47.996577'
22154,546,2,12591,'2.99','2007-03-18 14:45:07.996577'
22155,546,2,13850,'5.99','2007-03-20 13:11:29.996577'
22156,546,1,14797,'4.99','2007-03-21 23:09:50.996577'
22157,546,1,14829,'2.99','2007-03-22 00:04:03.996577'
22158,546,1,14929,'3.99','2007-03-22 04:01:04.996577'
22159,546,2,15565,'4.99','2007-03-23 03:41:35.996577'
22160,547,1,10903,'2.99','2007-03-02 00:10:25.996577'
22161,547,1,10980,'4.99','2007-03-02 02:45:58.996577'
22162,547,2,11170,'5.99','2007-03-02 08:50:19.996577'
22163,547,2,11361,'0.99','2007-03-02 16:15:00.996577'
22164,547,1,12579,'0.99','2007-03-18 14:16:15.996577'
22165,547,2,12943,'2.99','2007-03-19 04:14:52.996577'
22166,547,2,13307,'2.99','2007-03-19 17:27:10.996577'
22167,547,1,14510,'9.99','2007-03-21 13:13:07.996577'
22168,547,2,14884,'4.99','2007-03-22 02:25:34.996577'
22169,548,2,10318,'0.99','2007-03-01 03:05:19.996577'
22170,548,1,12860,'5.99','2007-03-19 00:53:07.996577'
22171,548,1,13691,'3.99','2007-03-20 07:36:05.996577'
22172,548,2,13730,'7.99','2007-03-20 08:45:35.996577'
22173,548,2,14188,'0.99','2007-03-21 02:00:30.996577'
22174,548,2,14723,'6.99','2007-03-21 20:20:58.996577'
22175,549,2,10281,'0.99','2007-03-01 01:56:59.996577'
22176,549,2,11737,'4.99','2007-03-17 07:10:34.996577'
22177,549,2,11878,'2.99','2007-03-17 12:52:18.996577'
22178,549,2,12634,'2.99','2007-03-18 16:26:40.996577'
22179,549,2,12747,'4.99','2007-03-18 20:56:48.996577'
22180,549,1,14434,'0.99','2007-03-21 10:09:12.996577'
22181,550,1,11246,'2.99','2007-03-02 12:02:22.996577'
22182,550,2,11320,'0.99','2007-03-02 14:41:54.996577'
22183,550,1,11969,'4.99','2007-03-17 16:18:03.996577'
22184,550,1,12063,'2.99','2007-03-17 19:53:14.996577'
22185,550,2,12077,'4.99','2007-03-17 20:27:40.996577'
22186,550,1,13114,'10.99','2007-03-19 09:55:58.996577'
22187,550,2,14071,'2.99','2007-03-20 21:30:22.996577'
22188,550,2,14127,'4.99','2007-03-21 00:01:58.996577'
22189,550,2,14375,'6.99','2007-03-21 08:15:01.996577'
22190,550,1,14687,'4.99','2007-03-21 19:00:42.996577'
22191,550,2,15431,'9.99','2007-03-22 22:55:13.996577'
22192,550,1,15883,'0.99','2007-03-23 15:13:22.996577'
22193,550,2,15977,'4.99','2007-03-23 18:35:36.996577'
22194,551,2,11380,'0.99','2007-03-02 16:45:58.996577'
22195,551,2,11883,'2.99','2007-03-17 13:09:54.996577'
22196,551,2,12208,'4.99','2007-03-18 00:53:51.996577'
22197,551,2,12868,'0.99','2007-03-19 01:15:45.996577'
22198,551,1,13439,'3.99','2007-03-19 22:10:42.996577'
22199,551,1,14420,'0.99','2007-03-21 09:44:41.996577'
22200,551,2,14609,'4.99','2007-03-21 16:25:52.996577'
22201,551,2,14633,'2.99','2007-03-21 17:19:36.996577'
22202,551,1,14833,'2.99','2007-03-22 00:13:44.996577'
22203,551,1,15377,'4.99','2007-03-22 20:50:59.996577'
22204,551,2,15390,'6.99','2007-03-22 21:25:51.996577'
22205,552,1,11146,'1.99','2007-03-02 08:13:58.996577'
22206,552,2,11205,'4.99','2007-03-02 10:25:20.996577'
22207,552,2,11300,'7.99','2007-03-02 14:06:08.996577'
22208,552,2,12433,'4.99','2007-03-18 09:06:15.996577'
22209,552,2,12880,'2.99','2007-03-19 01:55:43.996577'
22210,552,2,13574,'2.99','2007-03-20 03:39:05.996577'
22211,552,1,13693,'0.99','2007-03-20 07:40:08.996577'
22212,552,2,14724,'4.99','2007-03-21 20:22:13.996577'
22213,552,2,15700,'2.99','2007-03-23 08:49:47.996577'
22214,553,2,11710,'4.99','2007-03-17 05:58:10.996577'
22215,553,1,13972,'2.99','2007-03-20 17:20:43.996577'
22216,553,1,15042,'4.99','2007-03-22 08:16:03.996577'
22217,553,1,15506,'0.99','2007-03-23 01:16:50.996577'
22218,554,1,10612,'6.99','2007-03-01 13:23:57.996577'
22219,554,2,10829,'7.99','2007-03-01 21:45:32.996577'
22220,554,2,11589,'9.99','2007-03-17 00:56:48.996577'
22221,554,1,11873,'0.99','2007-03-17 12:43:05.996577'
22222,554,1,12010,'8.99','2007-03-17 17:46:20.996577'
22223,554,1,12014,'0.99','2007-03-17 17:58:10.996577'
22224,554,2,13139,'4.99','2007-03-19 11:00:36.996577'
22225,554,2,14015,'2.99','2007-03-20 19:16:09.996577'
22226,554,1,14098,'3.99','2007-03-20 22:58:58.996577'
22227,554,1,14469,'0.99','2007-03-21 11:35:50.996577'
22228,554,1,14626,'2.99','2007-03-21 17:04:10.996577'
22229,554,2,15690,'4.99','2007-03-23 08:21:56.996577'
22230,555,1,10921,'3.99','2007-03-02 00:42:59.996577'
22231,555,1,11168,'4.99','2007-03-02 08:48:08.996577'
22232,555,1,11718,'4.99','2007-03-17 06:13:08.996577'
22233,555,2,11747,'2.99','2007-03-17 07:31:57.996577'
22234,555,2,12091,'4.99','2007-03-17 20:51:16.996577'
22235,555,2,12150,'2.99','2007-03-17 22:42:21.996577'
22236,555,2,12182,'2.99','2007-03-17 23:58:45.996577'
22237,555,1,12388,'2.99','2007-03-18 07:16:35.996577'
22238,555,1,12883,'4.99','2007-03-19 02:02:13.996577'
22239,555,2,15102,'6.99','2007-03-22 10:27:24.996577'
22240,556,2,10518,'6.99','2007-03-01 10:12:34.996577'
22241,556,1,11466,'1.99','2007-03-02 20:15:12.996577'
22242,556,2,11804,'3.99','2007-03-17 10:11:11.996577'
22243,556,1,12045,'4.99','2007-03-17 19:09:12.996577'
22244,556,1,14176,'2.99','2007-03-21 01:37:49.996577'
22245,556,1,15568,'2.99','2007-03-23 03:52:35.996577'
22246,557,1,11181,'0.99','2007-03-02 09:23:29.996577'
22247,557,1,12555,'1.99','2007-03-18 13:17:48.996577'
22248,557,1,12789,'2.99','2007-03-18 22:44:45.996577'
22249,557,1,13540,'2.99','2007-03-20 02:09:49.996577'
22250,557,2,13794,'2.99','2007-03-20 10:53:58.996577'
22251,557,2,15236,'0.99','2007-03-22 16:12:53.996577'
22252,557,2,15570,'5.99','2007-03-23 03:53:21.996577'
22253,557,2,15914,'0.99','2007-03-23 16:17:52.996577'
22254,558,2,10707,'0.99','2007-03-01 17:10:00.996577'
22255,558,1,11268,'0.99','2007-03-02 12:39:05.996577'
22256,558,2,11567,'5.99','2007-03-16 23:57:09.996577'
22257,558,2,12040,'6.99','2007-03-17 18:58:22.996577'
22258,558,1,12194,'1.99','2007-03-18 00:33:13.996577'
22259,558,2,13566,'5.99','2007-03-20 03:13:58.996577'
22260,558,2,14235,'7.99','2007-03-21 03:37:08.996577'
22261,558,1,14286,'5.99','2007-03-21 05:22:19.996577'
22262,559,1,10377,'3.99','2007-03-01 04:56:54.996577'
22263,559,1,10669,'8.99','2007-03-01 15:31:54.996577'
22264,559,2,10876,'0.99','2007-03-01 23:00:24.996577'
22265,559,2,11136,'1.99','2007-03-02 07:51:23.996577'
22266,559,1,13234,'1.99','2007-03-19 14:45:41.996577'
22267,559,2,13248,'6.99','2007-03-19 15:16:07.996577'
22268,559,2,13322,'4.99','2007-03-19 18:11:34.996577'
22269,559,1,13845,'5.99','2007-03-20 12:59:47.996577'
22270,559,1,14342,'4.99','2007-03-21 07:07:52.996577'
22271,559,2,14622,'4.99','2007-03-21 16:54:25.996577'
22272,559,2,15440,'4.99','2007-03-22 23:05:47.996577'
22273,559,1,15877,'4.99','2007-03-23 15:01:59.996577'
22274,560,2,10480,'4.99','2007-03-01 08:42:07.996577'
22275,560,1,10702,'4.99','2007-03-01 17:03:25.996577'
22276,560,1,10733,'7.99','2007-03-01 17:56:27.996577'
22277,560,1,11334,'7.99','2007-03-02 15:21:46.996577'
22278,560,1,11788,'4.99','2007-03-17 09:27:44.996577'
22279,560,2,14008,'5.99','2007-03-20 18:54:26.996577'
22280,560,1,14341,'1.99','2007-03-21 07:06:50.996577'
22281,560,2,14363,'4.99','2007-03-21 07:48:29.996577'
22282,560,1,14436,'2.99','2007-03-21 10:16:53.996577'
22283,560,2,14785,'2.99','2007-03-21 22:53:03.996577'
22284,560,1,15352,'6.99','2007-03-22 19:45:20.996577'
22285,561,2,10317,'2.99','2007-03-01 03:04:00.996577'
22286,561,1,10907,'4.99','2007-03-02 00:20:14.996577'
22287,561,1,11371,'2.99','2007-03-02 16:36:02.996577'
22288,561,2,11402,'2.99','2007-03-02 17:35:47.996577'
22289,561,2,12441,'2.99','2007-03-18 09:16:23.996577'
22290,561,2,14139,'0.99','2007-03-21 00:32:59.996577'
22291,561,1,15573,'0.99','2007-03-23 03:57:02.996577'
22292,561,1,15946,'2.99','2007-03-23 17:22:33.996577'
22293,562,2,10868,'6.99','2007-03-01 22:53:41.996577'
22294,562,2,12008,'4.99','2007-03-17 17:44:44.996577'
22295,562,1,12248,'5.99','2007-03-18 02:21:44.996577'
22296,562,2,13225,'2.99','2007-03-19 14:22:59.996577'
22297,562,2,13347,'10.99','2007-03-19 18:57:14.996577'
22298,562,2,13639,'0.99','2007-03-20 05:50:33.996577'
22299,562,1,15212,'2.99','2007-03-22 15:12:52.996577'
22300,562,2,15475,'2.99','2007-03-23 00:13:09.996577'
22301,562,1,15900,'1.99','2007-03-23 15:44:56.996577'
22302,563,2,11829,'0.99','2007-03-17 11:20:30.996577'
22303,563,1,12039,'1.99','2007-03-17 18:57:34.996577'
22304,563,1,12202,'1.99','2007-03-18 00:42:34.996577'
22305,563,1,12832,'2.99','2007-03-19 00:10:10.996577'
22306,563,2,13863,'9.99','2007-03-20 13:26:16.996577'
22307,563,2,14592,'4.99','2007-03-21 15:58:43.996577'
22308,563,2,15507,'0.99','2007-03-23 01:16:52.996577'
22309,563,2,15638,'3.99','2007-03-23 06:23:20.996577'
22310,563,1,15850,'4.99','2007-03-23 14:14:08.996577'
22311,564,2,10352,'1.99','2007-03-01 04:13:02.996577'
22312,564,2,10401,'4.99','2007-03-01 05:55:35.996577'
22313,564,1,10528,'2.99','2007-03-01 10:24:48.996577'
22314,564,2,11768,'2.99','2007-03-17 08:30:55.996577'
22315,564,2,12197,'6.99','2007-03-18 00:37:24.996577'
22316,564,2,12617,'2.99','2007-03-18 15:51:14.996577'
22317,564,2,13324,'0.99','2007-03-19 18:19:26.996577'
22318,564,2,13558,'0.99','2007-03-20 02:41:43.996577'
22319,564,1,13701,'0.99','2007-03-20 07:55:31.996577'
22320,564,2,14439,'5.99','2007-03-21 10:21:07.996577'
22321,564,1,14593,'0.99','2007-03-21 16:01:44.996577'
22322,564,2,15059,'8.99','2007-03-22 08:50:26.996577'
22323,565,2,10776,'10.99','2007-03-01 19:28:24.996577'
22324,565,2,10913,'3.99','2007-03-02 00:32:29.996577'
22325,565,2,11189,'6.99','2007-03-02 09:45:49.996577'
22326,565,1,11399,'3.99','2007-03-02 17:24:54.996577'
22327,565,2,11506,'4.99','2007-03-16 21:54:14.996577'
22328,565,1,11588,'3.99','2007-03-17 00:54:49.996577'
22329,565,1,11795,'2.99','2007-03-17 09:42:04.996577'
22330,565,2,12743,'5.99','2007-03-18 20:50:57.996577'
22331,565,2,13195,'4.99','2007-03-19 13:07:40.996577'
22332,565,2,13217,'4.99','2007-03-19 14:07:05.996577'
22333,565,1,13362,'0.99','2007-03-19 19:36:20.996577'
22334,565,1,13925,'8.99','2007-03-20 15:34:00.996577'
22335,565,1,15885,'2.99','2007-03-23 15:19:09.996577'
22336,566,2,10259,'2.99','2007-03-01 01:20:31.996577'
22337,566,2,10289,'6.99','2007-03-01 02:08:14.996577'
22338,566,2,11129,'2.99','2007-03-02 07:37:10.996577'
22339,566,1,11717,'0.99','2007-03-17 06:12:35.996577'
22340,566,1,11941,'1.99','2007-03-17 15:25:23.996577'
22341,566,2,12382,'8.99','2007-03-18 07:00:59.996577'
22342,566,2,12995,'4.99','2007-03-19 05:54:56.996577'
22343,566,2,13762,'4.99','2007-03-20 09:57:58.996577'
22344,566,1,14277,'3.99','2007-03-21 05:03:07.996577'
22345,566,1,14297,'2.99','2007-03-21 05:42:12.996577'
22346,567,2,10708,'7.99','2007-03-01 17:11:54.996577'
22347,567,2,11749,'2.99','2007-03-17 07:32:29.996577'
22348,567,1,12119,'2.99','2007-03-17 21:45:10.996577'
22349,567,2,13031,'2.99','2007-03-19 06:58:30.996577'
22350,567,2,14839,'2.99','2007-03-22 00:26:41.996577'
22351,567,2,15074,'5.99','2007-03-22 09:31:18.996577'
22352,567,2,15594,'10.99','2007-03-23 04:47:09.996577'
22353,568,1,10340,'2.99','2007-03-01 03:35:29.996577'
22354,568,2,10689,'0.99','2007-03-01 16:32:44.996577'
22355,568,2,10869,'0.99','2007-03-01 22:55:20.996577'
22356,568,1,11331,'2.99','2007-03-02 15:17:27.996577'
22357,568,1,13883,'4.99','2007-03-20 13:57:19.996577'
22358,568,2,15069,'5.99','2007-03-22 09:24:08.996577'
22359,568,1,15203,'2.99','2007-03-22 14:56:26.996577'
22360,569,2,10884,'0.99','2007-03-01 23:15:59.996577'
22361,569,1,11030,'1.99','2007-03-02 04:19:46.996577'
22362,569,2,11255,'4.99','2007-03-02 12:12:56.996577'
22363,569,1,11354,'6.99','2007-03-02 16:03:36.996577'
22364,569,1,11946,'4.99','2007-03-17 15:34:19.996577'
22365,569,1,12157,'2.99','2007-03-17 23:02:11.996577'
22366,569,2,12308,'0.99','2007-03-18 04:17:19.996577'
22367,569,1,12568,'3.99','2007-03-18 13:44:10.996577'
22368,569,2,12958,'2.99','2007-03-19 04:47:47.996577'
22369,569,1,13287,'7.99','2007-03-19 16:56:50.996577'
22370,569,2,13554,'9.99','2007-03-20 02:37:05.996577'
22371,569,2,14207,'4.99','2007-03-21 02:36:45.996577'
22372,569,2,14400,'0.99','2007-03-21 09:02:11.996577'
22373,569,1,14896,'8.99','2007-03-22 02:49:21.996577'
22374,569,1,14959,'2.99','2007-03-22 04:58:54.996577'
22375,569,2,15617,'0.99','2007-03-23 05:35:48.996577'
22376,569,2,16025,'4.99','2007-03-23 20:17:20.996577'
22377,570,1,11098,'3.99','2007-03-02 06:34:44.996577'
22378,570,2,12042,'4.99','2007-03-17 19:05:03.996577'
22379,570,2,14768,'3.99','2007-03-21 22:13:19.996577'
22380,571,1,10227,'2.99','2007-03-01 00:10:48.996577'
22381,571,2,11080,'2.99','2007-03-02 05:58:22.996577'
22382,571,2,11191,'7.99','2007-03-02 09:52:33.996577'
22383,571,1,13228,'2.99','2007-03-19 14:36:42.996577'
22384,571,2,13266,'2.99','2007-03-19 15:59:46.996577'
22385,571,1,14956,'0.99','2007-03-22 04:54:42.996577'
22386,571,1,15841,'4.99','2007-03-23 14:04:25.996577'
22387,572,1,11114,'0.99','2007-03-02 06:55:11.996577'
22388,572,1,11121,'4.99','2007-03-02 07:16:57.996577'
22389,572,2,11415,'2.99','2007-03-02 18:12:04.996577'
22390,572,1,11426,'4.99','2007-03-02 18:28:35.996577'
22391,572,1,11526,'4.99','2007-03-16 22:46:04.996577'
22392,572,1,12256,'1.99','2007-03-18 02:38:05.996577'
22393,572,2,13377,'1.99','2007-03-19 20:00:49.996577'
22394,572,2,13523,'6.99','2007-03-20 01:15:29.996577'
22395,572,1,13688,'5.99','2007-03-20 07:28:04.996577'
22396,573,1,10296,'0.99','2007-03-01 02:33:03.996577'
22397,573,1,10887,'2.99','2007-03-01 23:21:01.996577'
22398,573,1,11043,'0.99','2007-03-02 04:33:10.996577'
22399,573,2,11912,'5.99','2007-03-17 14:20:15.996577'
22400,573,1,12017,'1.99','2007-03-17 18:02:15.996577'
22401,573,1,12125,'1.99','2007-03-17 21:52:51.996577'
22402,573,1,12269,'6.99','2007-03-18 02:56:20.996577'
22403,573,1,12791,'0.99','2007-03-18 22:45:35.996577'
22404,573,2,13113,'2.99','2007-03-19 09:55:46.996577'
22405,574,1,10347,'4.99','2007-03-01 03:48:29.996577'
22406,574,2,11775,'3.99','2007-03-17 08:54:19.996577'
22407,574,1,12462,'2.99','2007-03-18 09:57:21.996577'
22408,574,1,13589,'4.99','2007-03-20 04:15:51.996577'
22409,574,1,14076,'4.99','2007-03-20 21:48:36.996577'
22410,574,2,14941,'2.99','2007-03-22 04:26:49.996577'
22411,574,2,15214,'2.99','2007-03-22 15:21:55.996577'
22412,575,1,10331,'4.99','2007-03-01 03:25:40.996577'
22413,575,2,10629,'7.99','2007-03-01 14:01:58.996577'
22414,575,1,11097,'3.99','2007-03-02 06:34:12.996577'
22415,575,1,11458,'4.99','2007-03-02 19:52:28.996577'
22416,575,1,12204,'7.99','2007-03-18 00:49:01.996577'
22417,575,2,12289,'8.99','2007-03-18 03:33:54.996577'
22418,575,2,12770,'5.99','2007-03-18 21:57:26.996577'
22419,575,2,13408,'4.99','2007-03-19 21:03:17.996577'
22420,575,2,13465,'2.99','2007-03-19 23:22:40.996577'
22421,575,2,14952,'2.99','2007-03-22 04:48:33.996577'
22422,575,2,15749,'4.99','2007-03-23 11:02:07.996577'
22423,575,2,15857,'0.99','2007-03-23 14:28:17.996577'
22424,576,2,10724,'3.99','2007-03-01 17:39:25.996577'
22425,576,2,12112,'5.99','2007-03-17 21:28:57.996577'
22426,576,1,12245,'4.99','2007-03-18 02:15:06.996577'
22427,576,1,13061,'4.99','2007-03-19 08:12:05.996577'
22428,576,1,13326,'4.99','2007-03-19 18:21:18.996577'
22429,576,1,14501,'4.99','2007-03-21 12:43:04.996577'
22430,576,1,14541,'0.99','2007-03-21 14:02:58.996577'
22431,576,1,15634,'0.99','2007-03-23 06:02:44.996577'
22432,577,2,10323,'4.99','2007-03-01 03:13:24.996577'
22433,577,1,10487,'0.99','2007-03-01 08:55:00.996577'
22434,577,1,10782,'4.99','2007-03-01 19:51:51.996577'
22435,577,1,11054,'7.99','2007-03-02 05:01:33.996577'
22436,577,2,11464,'0.99','2007-03-02 20:10:33.996577'
22437,577,1,12664,'4.99','2007-03-18 17:39:20.996577'
22438,577,2,12671,'0.99','2007-03-18 17:48:25.996577'
22439,577,2,13200,'3.99','2007-03-19 13:24:24.996577'
